"","Group","Country","SubScenario","Vari","value"
"683","D9","China","Implicit_cons","Total_Effect",0.0115016779024084
"684","D9","Germany","Implicit_cons","Total_Effect",0.00264869680654956
"685","D9","Denmark","Implicit_cons","Total_Effect",0.00123973084531826
"686","D9","Spain","Implicit_cons","Total_Effect",0.00159414038835437
"687","D9","Finland","Implicit_cons","Total_Effect",0.000262703493501889
"688","D9","France","Implicit_cons","Total_Effect",0.00266268949583991
"689","D9","United Kingdom","Implicit_cons","Total_Effect",0.00254184840997263
"690","D9","Indonesia","Implicit_cons","Total_Effect",0.0130706974921745
"691","D9","India","Implicit_cons","Total_Effect",0.00929416406473159
"692","D9","Ireland","Implicit_cons","Total_Effect",0.00293381323648035
"693","D9","Italy","Implicit_cons","Total_Effect",0.00397306667618234
"694","D9","Japan","Implicit_cons","Total_Effect",0.00378816825065997
"695","D9","Luxembourg","Implicit_cons","Total_Effect",0.00864522561853507
"696","D9","Mexico","Implicit_cons","Total_Effect",0.0079101653740584
"697","D9","Russian Federation","Implicit_cons","Total_Effect",0.0288939472740707
"698","D9","Turkiye","Implicit_cons","Total_Effect",0.00831462735611754
"699","D9","United States","Implicit_cons","Total_Effect",0.00433350353579954
"700","D9","South Africa","Implicit_cons","Total_Effect",0.0076210583758286
"701","D9","Belgium","Null","Total_Effect",NA
"702","D9","Brazil","Null","Total_Effect",NA
"703","D9","China","Null","Total_Effect",NA
"704","D9","Germany","Null","Total_Effect",NA
"705","D9","Denmark","Null","Total_Effect",NA
"706","D9","Spain","Null","Total_Effect",NA
"707","D9","Finland","Null","Total_Effect",NA
"708","D9","France","Null","Total_Effect",NA
"709","D9","United Kingdom","Null","Total_Effect",NA
"710","D9","Indonesia","Null","Total_Effect",NA
"711","D9","India","Null","Total_Effect",NA
"712","D9","Ireland","Null","Total_Effect",NA
"713","D9","Italy","Null","Total_Effect",NA
"714","D9","Japan","Null","Total_Effect",NA
"715","D9","Luxembourg","Null","Total_Effect",NA
"716","D9","Mexico","Null","Total_Effect",NA
"717","D9","Russian Federation","Null","Total_Effect",NA
"718","D9","Turkiye","Null","Total_Effect",NA
"719","D9","United States","Null","Total_Effect",NA
"720","D9","South Africa","Null","Total_Effect",NA
"721","D10","Belgium","Explicit","Total_Effect",0.000990103811746768
"722","D10","Brazil","Explicit","Total_Effect",0.000870242706270166
"723","D10","China","Explicit","Total_Effect",0.00641842195029217
"724","D10","Germany","Explicit","Total_Effect",0.0028827162384002
"725","D10","Denmark","Explicit","Total_Effect",0.00767913670102819
"726","D10","Spain","Explicit","Total_Effect",0.000357938972812114
"727","D10","Finland","Explicit","Total_Effect",0.00484878313185517
"728","D10","France","Explicit","Total_Effect",0.00106101420740633
"729","D10","United Kingdom","Explicit","Total_Effect",0.0017750967302035
"730","D10","Indonesia","Explicit","Total_Effect",0.0462220548333921
"731","D10","India","Explicit","Total_Effect",0.00467421851232806
"732","D10","Ireland","Explicit","Total_Effect",0.000863289455154913
"733","D10","Italy","Explicit","Total_Effect",0.0012466260097738
"734","D10","Japan","Explicit","Total_Effect",0.00614984485257695
"735","D10","Luxembourg","Explicit","Total_Effect",0.00188037019051276
"736","D10","Mexico","Explicit","Total_Effect",0.00290084066328006
"737","D10","Russian Federation","Explicit","Total_Effect",0.0357986583812411
"738","D10","Turkiye","Explicit","Total_Effect",0.0136681482962484
"739","D10","United States","Explicit","Total_Effect",0.000347860133781724
"740","D10","South Africa","Explicit","Total_Effect",0.0106845064862322
"741","D10","Belgium","Implicit_prod","Total_Effect",0.00291438987270114
"742","D10","Brazil","Implicit_prod","Total_Effect",0.0116158118775876
"743","D10","China","Implicit_prod","Total_Effect",0.0330258968246265
"744","D10","Germany","Implicit_prod","Total_Effect",0.00537468083168425
"745","D10","Denmark","Implicit_prod","Total_Effect",0.00225270227097154
"746","D10","Spain","Implicit_prod","Total_Effect",0.00391059554384889
"747","D10","Finland","Implicit_prod","Total_Effect",0.00119066180858477
"748","D10","France","Implicit_prod","Total_Effect",0.00387624046805391
"749","D10","United Kingdom","Implicit_prod","Total_Effect",0.00468872074090708
"750","D10","Indonesia","Implicit_prod","Total_Effect",0.046493097512522
"751","D10","India","Implicit_prod","Total_Effect",0.0310789293596868
"752","D10","Ireland","Implicit_prod","Total_Effect",0.00301243419085048
"753","D10","Italy","Implicit_prod","Total_Effect",0.00743748767228001
"754","D10","Japan","Implicit_prod","Total_Effect",0.0179289225343623
"755","D10","Luxembourg","Implicit_prod","Total_Effect",0.00128932149126593
"756","D10","Mexico","Implicit_prod","Total_Effect",0.0138747529527168
"757","D10","Russian Federation","Implicit_prod","Total_Effect",0.0835467503094559
"758","D10","Turkiye","Implicit_prod","Total_Effect",0.0182249763992492
"759","D10","United States","Implicit_prod","Total_Effect",0.0226832457955012
"760","D10","South Africa","Implicit_prod","Total_Effect",0.0262409270637203
"761","D10","Belgium","Implicit_cons","Total_Effect",0.00217628623222413
"762","D10","Brazil","Implicit_cons","Total_Effect",0.00174490581588842
"763","D10","China","Implicit_cons","Total_Effect",0.00917609021413524
"764","D10","Germany","Implicit_cons","Total_Effect",0.0023840757908022
"765","D10","Denmark","Implicit_cons","Total_Effect",0.00109600422658217
"766","D10","Spain","Implicit_cons","Total_Effect",0.0014575437326209
"767","D10","Finland","Implicit_cons","Total_Effect",0.000294810542922968
"768","D10","France","Implicit_cons","Total_Effect",0.00213174475574423
"769","D10","United Kingdom","Implicit_cons","Total_Effect",0.00227674771771166
"770","D10","Indonesia","Implicit_cons","Total_Effect",0.0087615662006225
"771","D10","India","Implicit_cons","Total_Effect",0.00644501826785044
"772","D10","Ireland","Implicit_cons","Total_Effect",0.00228111449080146
"773","D10","Italy","Implicit_cons","Total_Effect",0.00329293229540298
"774","D10","Japan","Implicit_cons","Total_Effect",0.00258105566883445
"775","D10","Luxembourg","Implicit_cons","Total_Effect",0.00925109355067559
"776","D10","Mexico","Implicit_cons","Total_Effect",0.00710149580590417
"777","D10","Russian Federation","Implicit_cons","Total_Effect",0.0292034746460901
"778","D10","Turkiye","Implicit_cons","Total_Effect",0.0055383435193156
"779","D10","United States","Implicit_cons","Total_Effect",0.00518858897237357
"780","D10","South Africa","Implicit_cons","Total_Effect",0.00741058798933721
"781","D10","Belgium","Null","Total_Effect",NA
"782","D10","Brazil","Null","Total_Effect",NA
"783","D10","China","Null","Total_Effect",NA
"784","D10","Germany","Null","Total_Effect",NA
"785","D10","Denmark","Null","Total_Effect",NA
"786","D10","Spain","Null","Total_Effect",NA
"787","D10","Finland","Null","Total_Effect",NA
"788","D10","France","Null","Total_Effect",NA
"789","D10","United Kingdom","Null","Total_Effect",NA
"790","D10","Indonesia","Null","Total_Effect",NA
"791","D10","India","Null","Total_Effect",NA
"792","D10","Ireland","Null","Total_Effect",NA
"793","D10","Italy","Null","Total_Effect",NA
"794","D10","Japan","Null","Total_Effect",NA
"795","D10","Luxembourg","Null","Total_Effect",NA
"796","D10","Mexico","Null","Total_Effect",NA
"797","D10","Russian Federation","Null","Total_Effect",NA
"798","D10","Turkiye","Null","Total_Effect",NA
"799","D10","United States","Null","Total_Effect",NA
"800","D10","South Africa","Null","Total_Effect",NA
"801","D1","Belgium","Explicit","Income_Effect",0.000269056798334649
"802","D1","Brazil","Explicit","Income_Effect",0.00019613287213564
"803","D1","China","Explicit","Income_Effect",0.000964419277635036
"804","D1","Germany","Explicit","Income_Effect",0.000515827461854707
"805","D1","Denmark","Explicit","Income_Effect",0.00204351881876774
"806","D1","Spain","Explicit","Income_Effect",0.000260778346281738
"807","D1","Finland","Explicit","Income_Effect",0.00185138984267584
"808","D1","France","Explicit","Income_Effect",0.000209724466674722
"809","D1","United Kingdom","Explicit","Income_Effect",0.000753489293230645
"810","D1","Indonesia","Explicit","Income_Effect",0.00676225300915838
"811","D1","India","Explicit","Income_Effect",0.000740763469605119
"812","D1","Ireland","Explicit","Income_Effect",0.000652271742694522
"813","D1","Italy","Explicit","Income_Effect",0.000288595881457526
"814","D1","Japan","Explicit","Income_Effect",0.00238527169225353
"815","D1","Luxembourg","Explicit","Income_Effect",0.000517139649488991
"816","D1","Mexico","Explicit","Income_Effect",0.000876757203154847
"817","D1","Russian Federation","Explicit","Income_Effect",0.0152517248680161
"818","D1","Turkiye","Explicit","Income_Effect",0.00138495277726537
"819","D1","United States","Explicit","Income_Effect",9.29625087888003e-05
"820","D1","South Africa","Explicit","Income_Effect",0.00035820431172429
"821","D1","Belgium","Implicit_prod","Income_Effect",0.00127318908217434
"822","D1","Brazil","Implicit_prod","Income_Effect",0.00232799255845016
"823","D1","China","Implicit_prod","Income_Effect",0.00834192514023165
"824","D1","Germany","Implicit_prod","Income_Effect",0.00204049310784424
"825","D1","Denmark","Implicit_prod","Income_Effect",0.000949695068963287
"826","D1","Spain","Implicit_prod","Income_Effect",0.00158319016049564
"827","D1","Finland","Implicit_prod","Income_Effect",0.00110170760388058
"828","D1","France","Implicit_prod","Income_Effect",0.00147715651156748
"829","D1","United Kingdom","Implicit_prod","Income_Effect",0.00193854189843586
"830","D1","Indonesia","Implicit_prod","Income_Effect",0.00854492133435424
"831","D1","India","Implicit_prod","Income_Effect",0.00597817651119426
"832","D1","Ireland","Implicit_prod","Income_Effect",0.00236558293757702
"833","D1","Italy","Implicit_prod","Income_Effect",0.00291842355257534
"834","D1","Japan","Implicit_prod","Income_Effect",0.00678821863234071
"835","D1","Luxembourg","Implicit_prod","Income_Effect",0.00112906465914944
"836","D1","Mexico","Implicit_prod","Income_Effect",0.00538589682625684
"837","D1","Russian Federation","Implicit_prod","Income_Effect",0.0334320812536378
"838","D1","Turkiye","Implicit_prod","Income_Effect",0.00574371687523017
"839","D1","United States","Implicit_prod","Income_Effect",0.00384655116547972
"840","D1","South Africa","Implicit_prod","Income_Effect",0.000962370641060302
"841","D1","Belgium","Implicit_cons","Income_Effect",0.000244664103116571
"842","D1","Brazil","Implicit_cons","Income_Effect",0.000396066245711393
"843","D1","China","Implicit_cons","Income_Effect",0.000691840465288593
"844","D1","Germany","Implicit_cons","Income_Effect",0.000372832949123983
"845","D1","Denmark","Implicit_cons","Income_Effect",0.000232839153258856
"846","D1","Spain","Implicit_cons","Income_Effect",0.00024386625188917
"847","D1","Finland","Implicit_cons","Income_Effect",0.00026251718529519
"848","D1","France","Implicit_cons","Income_Effect",0.000180393012455162
"849","D1","United Kingdom","Implicit_cons","Income_Effect",0.000654410672373697
"850","D1","Indonesia","Implicit_cons","Income_Effect",0.00101563580943869
"851","D1","India","Implicit_cons","Income_Effect",0.00103729131126011
"852","D1","Ireland","Implicit_cons","Income_Effect",0.000514257036272011
"853","D1","Italy","Implicit_cons","Income_Effect",0.000396170948220923
"854","D1","Japan","Implicit_cons","Income_Effect",0.000240411744562663
"855","D1","Luxembourg","Implicit_cons","Income_Effect",0.000254585117192481
"856","D1","Mexico","Implicit_cons","Income_Effect",0.00224625770888154
"857","D1","Russian Federation","Implicit_cons","Income_Effect",0.0104652058367361
"858","D1","Turkiye","Implicit_cons","Income_Effect",0.000503296033491553
"859","D1","United States","Implicit_cons","Income_Effect",0.000417263561090406
"860","D1","South Africa","Implicit_cons","Income_Effect",0.000225089866088288
"861","D1","Belgium","Null","Income_Effect",NA
"862","D1","Brazil","Null","Income_Effect",NA
"863","D1","China","Null","Income_Effect",NA
"864","D1","Germany","Null","Income_Effect",NA
"865","D1","Denmark","Null","Income_Effect",NA
"866","D1","Spain","Null","Income_Effect",NA
"867","D1","Finland","Null","Income_Effect",NA
"868","D1","France","Null","Income_Effect",NA
"869","D1","United Kingdom","Null","Income_Effect",NA
"870","D1","Indonesia","Null","Income_Effect",NA
"871","D1","India","Null","Income_Effect",NA
"872","D1","Ireland","Null","Income_Effect",NA
"873","D1","Italy","Null","Income_Effect",NA
"874","D1","Japan","Null","Income_Effect",NA
"875","D1","Luxembourg","Null","Income_Effect",NA
"876","D1","Mexico","Null","Income_Effect",NA
"877","D1","Russian Federation","Null","Income_Effect",NA
"878","D1","Turkiye","Null","Income_Effect",NA
"879","D1","United States","Null","Income_Effect",NA
"880","D1","South Africa","Null","Income_Effect",NA
"881","D2","Belgium","Explicit","Income_Effect",0.000269265875963875
"882","D2","Brazil","Explicit","Income_Effect",0.000339570911619767
"883","D2","China","Explicit","Income_Effect",0.00115781111076635
"884","D2","Germany","Explicit","Income_Effect",0.000488137856499844
"885","D2","Denmark","Explicit","Income_Effect",0.00204261340826536
"886","D2","Spain","Explicit","Income_Effect",0.00025847284300637
"887","D2","Finland","Explicit","Income_Effect",0.00178222203174197
"888","D2","France","Explicit","Income_Effect",0.000206247797538036
"889","D2","United Kingdom","Explicit","Income_Effect",0.000723343451611119
"890","D2","Indonesia","Explicit","Income_Effect",0.007843383269688
"891","D2","India","Explicit","Income_Effect",0.00106211836026065
"892","D2","Ireland","Explicit","Income_Effect",0.000652416817646886
"893","D2","Italy","Explicit","Income_Effect",0.000283438508647643
"894","D2","Japan","Explicit","Income_Effect",0.00246647926077201
"895","D2","Luxembourg","Explicit","Income_Effect",0.000504830339225043
"896","D2","Mexico","Explicit","Income_Effect",0.000944619464520188
"897","D2","Russian Federation","Explicit","Income_Effect",0.0155438572974992
"898","D2","Turkiye","Explicit","Income_Effect",0.00159468004812896
"899","D2","United States","Explicit","Income_Effect",0.000102318659323091
"900","D2","South Africa","Explicit","Income_Effect",0.000818008796118088
"901","D2","Belgium","Implicit_prod","Income_Effect",0.00125684860117562
"902","D2","Brazil","Implicit_prod","Income_Effect",0.00403455892691269
"903","D2","China","Implicit_prod","Income_Effect",0.0101100334598871
"904","D2","Germany","Implicit_prod","Income_Effect",0.00196092773202309
"905","D2","Denmark","Implicit_prod","Income_Effect",0.000949223830596669
"906","D2","Spain","Implicit_prod","Income_Effect",0.00158015413366602
"907","D2","Finland","Implicit_prod","Income_Effect",0.00107530948944971
"908","D2","France","Implicit_prod","Income_Effect",0.00145167495069346
"909","D2","United Kingdom","Implicit_prod","Income_Effect",0.00191806190650743
"910","D2","Indonesia","Implicit_prod","Income_Effect",0.00990817891405959
"911","D2","India","Implicit_prod","Income_Effect",0.00842819798017476
"912","D2","Ireland","Implicit_prod","Income_Effect",0.00236613131043982
"913","D2","Italy","Implicit_prod","Income_Effect",0.00285335887470944
"914","D2","Japan","Implicit_prod","Income_Effect",0.00698187124003585
"915","D2","Luxembourg","Implicit_prod","Income_Effect",0.00108750272251516
"916","D2","Mexico","Implicit_prod","Income_Effect",0.00581634777970648
"917","D2","Russian Federation","Implicit_prod","Income_Effect",0.0341202529382886
"918","D2","Turkiye","Implicit_prod","Income_Effect",0.00643253229119327
"919","D2","United States","Implicit_prod","Income_Effect",0.00442627617990047
"920","D2","South Africa","Implicit_prod","Income_Effect",0.00220115324117478
"921","D2","Belgium","Implicit_cons","Income_Effect",0.000247775591496002
"922","D2","Brazil","Implicit_cons","Income_Effect",0.000674911355413881
"923","D2","China","Implicit_cons","Income_Effect",0.000825240727350259
"924","D2","Germany","Implicit_cons","Income_Effect",0.000351879374539216
"925","D2","Denmark","Implicit_cons","Income_Effect",0.00023238133564684
"926","D2","Spain","Implicit_cons","Income_Effect",0.000233237902385806
"927","D2","Finland","Implicit_cons","Income_Effect",0.000254924422683787
"928","D2","France","Implicit_cons","Income_Effect",0.000177158803392646
"929","D2","United Kingdom","Implicit_cons","Income_Effect",0.000598445577390705
"930","D2","Indonesia","Implicit_cons","Income_Effect",0.001172762070523
"931","D2","India","Implicit_cons","Income_Effect",0.00142327596480419
"932","D2","Ireland","Implicit_cons","Income_Effect",0.000514209715479849
"933","D2","Italy","Implicit_cons","Income_Effect",0.000371839971975922
"934","D2","Japan","Implicit_cons","Income_Effect",0.000253466435198464
"935","D2","Luxembourg","Implicit_cons","Income_Effect",0.000244908131175616
"936","D2","Mexico","Implicit_cons","Income_Effect",0.00257805537866425
"937","D2","Russian Federation","Implicit_cons","Income_Effect",0.0112579522274017
"938","D2","Turkiye","Implicit_cons","Income_Effect",0.000647292731532946
"939","D2","United States","Implicit_cons","Income_Effect",0.00041352891997067
"940","D2","South Africa","Implicit_cons","Income_Effect",0.000504037478419944
"941","D2","Belgium","Null","Income_Effect",NA
"942","D2","Brazil","Null","Income_Effect",NA
"943","D2","China","Null","Income_Effect",NA
"944","D2","Germany","Null","Income_Effect",NA
"945","D2","Denmark","Null","Income_Effect",NA
"946","D2","Spain","Null","Income_Effect",NA
"947","D2","Finland","Null","Income_Effect",NA
"948","D2","France","Null","Income_Effect",NA
"949","D2","United Kingdom","Null","Income_Effect",NA
"950","D2","Indonesia","Null","Income_Effect",NA
"951","D2","India","Null","Income_Effect",NA
"952","D2","Ireland","Null","Income_Effect",NA
"953","D2","Italy","Null","Income_Effect",NA
"954","D2","Japan","Null","Income_Effect",NA
"955","D2","Luxembourg","Null","Income_Effect",NA
"956","D2","Mexico","Null","Income_Effect",NA
"957","D2","Russian Federation","Null","Income_Effect",NA
"958","D2","Turkiye","Null","Income_Effect",NA
"959","D2","United States","Null","Income_Effect",NA
"960","D2","South Africa","Null","Income_Effect",NA
"961","D3","Belgium","Explicit","Income_Effect",0.000274458135527585
"962","D3","Brazil","Explicit","Income_Effect",0.000366079779891536
"963","D3","China","Explicit","Income_Effect",0.00138056223253368
"964","D3","Germany","Explicit","Income_Effect",0.000503186498991157
"965","D3","Denmark","Explicit","Income_Effect",0.00204261393436427
"966","D3","Spain","Explicit","Income_Effect",0.000259352285385302
"967","D3","Finland","Explicit","Income_Effect",0.00179130794662807
"968","D3","France","Explicit","Income_Effect",0.000207018405835391
"969","D3","United Kingdom","Explicit","Income_Effect",0.000724445117161121
"970","D3","Indonesia","Explicit","Income_Effect",0.00934472023965166
"971","D3","India","Explicit","Income_Effect",0.0012116476911529
"972","D3","Ireland","Explicit","Income_Effect",0.000652402428940283
"973","D3","Italy","Explicit","Income_Effect",0.000283989376905244
"974","D3","Japan","Explicit","Income_Effect",0.00257223512315604
"975","D3","Luxembourg","Explicit","Income_Effect",0.000499795408989831
"976","D3","Mexico","Explicit","Income_Effect",0.000964831016694046
"977","D3","Russian Federation","Explicit","Income_Effect",0.0156988881638662
"978","D3","Turkiye","Explicit","Income_Effect",0.00179200753883472
"979","D3","United States","Explicit","Income_Effect",0.000116346754635117
"980","D3","South Africa","Explicit","Income_Effect",0.00205470864807776
"981","D3","Belgium","Implicit_prod","Income_Effect",0.00127472555617116
"982","D3","Brazil","Implicit_prod","Income_Effect",0.00434614550675372
"983","D3","China","Implicit_prod","Income_Effect",0.0119980928350363
"984","D3","Germany","Implicit_prod","Income_Effect",0.00200416920766236
"985","D3","Denmark","Implicit_prod","Income_Effect",0.000949224112827679
"986","D3","Spain","Implicit_prod","Income_Effect",0.00158131218392169
"987","D3","Finland","Implicit_prod","Income_Effect",0.00107907971764838
"988","D3","France","Implicit_prod","Income_Effect",0.00145589810013678
"989","D3","United Kingdom","Implicit_prod","Income_Effect",0.00191698936888885
"990","D3","Indonesia","Implicit_prod","Income_Effect",0.0117117919491557
"991","D3","India","Implicit_prod","Income_Effect",0.00952943064223907
"992","D3","Ireland","Implicit_prod","Income_Effect",0.00236607542769714
"993","D3","Italy","Implicit_prod","Income_Effect",0.00286031020798427
"994","D3","Japan","Implicit_prod","Income_Effect",0.00723517203229175
"995","D3","Luxembourg","Implicit_prod","Income_Effect",0.00107050058280411
"996","D3","Mexico","Implicit_prod","Income_Effect",0.00594454951418846
"997","D3","Russian Federation","Implicit_prod","Income_Effect",0.0344854565064564
"998","D3","Turkiye","Implicit_prod","Income_Effect",0.00709076001803095
"999","D3","United States","Implicit_prod","Income_Effect",0.00494378296804917
"1000","D3","South Africa","Implicit_prod","Income_Effect",0.0054968618612216
"1001","D3","Belgium","Implicit_cons","Income_Effect",0.000254512565004565
"1002","D3","Brazil","Implicit_cons","Income_Effect",0.000736643711870647
"1003","D3","China","Implicit_cons","Income_Effect",0.000987533608175645
"1004","D3","Germany","Implicit_cons","Income_Effect",0.00036326715873323
"1005","D3","Denmark","Implicit_cons","Income_Effect",0.000232381723223237
"1006","D3","Spain","Implicit_cons","Income_Effect",0.00023729214837565
"1007","D3","Finland","Implicit_cons","Income_Effect",0.000255957884708499
"1008","D3","France","Implicit_cons","Income_Effect",0.000178116708227542
"1009","D3","United Kingdom","Implicit_cons","Income_Effect",0.000600496892120923
"1010","D3","Indonesia","Implicit_cons","Income_Effect",0.00145544207972414
"1011","D3","India","Implicit_cons","Income_Effect",0.00158556683289422
"1012","D3","Ireland","Implicit_cons","Income_Effect",0.000514215121157403
"1013","D3","Italy","Implicit_cons","Income_Effect",0.000374439296918418
"1014","D3","Japan","Implicit_cons","Income_Effect",0.000271420875046474
"1015","D3","Luxembourg","Implicit_cons","Income_Effect",0.000240944216219974
"1016","D3","Mexico","Implicit_cons","Income_Effect",0.00267687505859867
"1017","D3","Russian Federation","Implicit_cons","Income_Effect",0.0116786512135686
"1018","D3","Turkiye","Implicit_cons","Income_Effect",0.000783733472372466
"1019","D3","United States","Implicit_cons","Income_Effect",0.0004906119454446
"1020","D3","South Africa","Implicit_cons","Income_Effect",0.00135917445078813
"1021","D3","Belgium","Null","Income_Effect",NA
"1022","D3","Brazil","Null","Income_Effect",NA
"1023","D3","China","Null","Income_Effect",NA
"1024","D3","Germany","Null","Income_Effect",NA
"1025","D3","Denmark","Null","Income_Effect",NA
"1026","D3","Spain","Null","Income_Effect",NA
"1027","D3","Finland","Null","Income_Effect",NA
"1028","D3","France","Null","Income_Effect",NA
"1029","D3","United Kingdom","Null","Income_Effect",NA
"1030","D3","Indonesia","Null","Income_Effect",NA
"1031","D3","India","Null","Income_Effect",NA
"1032","D3","Ireland","Null","Income_Effect",NA
"1033","D3","Italy","Null","Income_Effect",NA
"1034","D3","Japan","Null","Income_Effect",NA
"1035","D3","Luxembourg","Null","Income_Effect",NA
"1036","D3","Mexico","Null","Income_Effect",NA
"1037","D3","Russian Federation","Null","Income_Effect",NA
"1038","D3","Turkiye","Null","Income_Effect",NA
"1039","D3","United States","Null","Income_Effect",NA
"1040","D3","South Africa","Null","Income_Effect",NA
"1041","D4","Belgium","Explicit","Income_Effect",0.000267664161725587
"1042","D4","Brazil","Explicit","Income_Effect",0.000408351264144334
"1043","D4","China","Explicit","Income_Effect",0.00160124769276017
"1044","D4","Germany","Explicit","Income_Effect",0.000511459619495859
"1045","D4","Denmark","Explicit","Income_Effect",0.00204261440650339
"1046","D4","Spain","Explicit","Income_Effect",0.000259382638337205
"1047","D4","Finland","Explicit","Income_Effect",0.0017425579316306
"1048","D4","France","Explicit","Income_Effect",0.000207732539244978
"1049","D4","United Kingdom","Explicit","Income_Effect",0.000732032825706555
"1050","D4","Indonesia","Explicit","Income_Effect",0.0100025258364247
"1051","D4","India","Explicit","Income_Effect",0.00139399030921166
"1052","D4","Ireland","Explicit","Income_Effect",0.000652435458989389
"1053","D4","Italy","Explicit","Income_Effect",0.000283733878547507
"1054","D4","Japan","Explicit","Income_Effect",0.00243995319923848
"1055","D4","Luxembourg","Explicit","Income_Effect",0.000481996063788435
"1056","D4","Mexico","Explicit","Income_Effect",0.000970781316171871
"1057","D4","Russian Federation","Explicit","Income_Effect",0.0157596023414998
"1058","D4","Turkiye","Explicit","Income_Effect",0.00193956498780359
"1059","D4","United States","Explicit","Income_Effect",0.000126011311431244
"1060","D4","South Africa","Explicit","Income_Effect",0.00190115537307135
"1061","D4","Belgium","Implicit_prod","Income_Effect",0.00124425197164792
"1062","D4","Brazil","Implicit_prod","Income_Effect",0.00484462071073067
"1063","D4","China","Implicit_prod","Income_Effect",0.0137561612519756
"1064","D4","Germany","Implicit_prod","Income_Effect",0.00202794155638272
"1065","D4","Denmark","Implicit_prod","Income_Effect",0.000949224362866493
"1066","D4","Spain","Implicit_prod","Income_Effect",0.00158135253375672
"1067","D4","Finland","Implicit_prod","Income_Effect",0.00105861115168831
"1068","D4","France","Implicit_prod","Income_Effect",0.00145895977268158
"1069","D4","United Kingdom","Implicit_prod","Income_Effect",0.00191829681810421
"1070","D4","Indonesia","Implicit_prod","Income_Effect",0.0125085273154835
"1071","D4","India","Implicit_prod","Income_Effect",0.0110699312752608
"1072","D4","Ireland","Implicit_prod","Income_Effect",0.00236620102454145
"1073","D4","Italy","Implicit_prod","Income_Effect",0.00285708791701856
"1074","D4","Japan","Implicit_prod","Income_Effect",0.00691338153550567
"1075","D4","Luxembourg","Implicit_prod","Income_Effect",0.00101039635128749
"1076","D4","Mexico","Implicit_prod","Income_Effect",0.00598229236839162
"1077","D4","Russian Federation","Implicit_prod","Income_Effect",0.0346284793128496
"1078","D4","Turkiye","Implicit_prod","Income_Effect",0.00759583495010894
"1079","D4","United States","Implicit_prod","Income_Effect",0.0053745515575732
"1080","D4","South Africa","Implicit_prod","Income_Effect",0.00511890049246544
"1081","D4","Belgium","Implicit_cons","Income_Effect",0.000246876363118508
"1082","D4","Brazil","Implicit_cons","Income_Effect",0.000830757281653714
"1083","D4","China","Implicit_cons","Income_Effect",0.00115478117031154
"1084","D4","Germany","Implicit_cons","Income_Effect",0.000369527691766102
"1085","D4","Denmark","Implicit_cons","Income_Effect",0.000232382024162072
"1086","D4","Spain","Implicit_cons","Income_Effect",0.000237431899784524
"1087","D4","Finland","Implicit_cons","Income_Effect",0.000250384330152631
"1088","D4","France","Implicit_cons","Income_Effect",0.000179148536698837
"1089","D4","United Kingdom","Implicit_cons","Income_Effect",0.000614596188212803
"1090","D4","Indonesia","Implicit_cons","Income_Effect",0.0016082619993689
"1091","D4","India","Implicit_cons","Income_Effect",0.00187167320257193
"1092","D4","Ireland","Implicit_cons","Income_Effect",0.000514203991948096
"1093","D4","Italy","Implicit_cons","Income_Effect",0.000373234237458047
"1094","D4","Japan","Implicit_cons","Income_Effect",0.000244701547288232
"1095","D4","Luxembourg","Implicit_cons","Income_Effect",0.000226934906831355
"1096","D4","Mexico","Implicit_cons","Income_Effect",0.0027059677872298
"1097","D4","Russian Federation","Implicit_cons","Income_Effect",0.0118434040376061
"1098","D4","Turkiye","Implicit_cons","Income_Effect",0.000886976398971307
"1099","D4","United States","Implicit_cons","Income_Effect",0.0005259633857016
"1100","D4","South Africa","Implicit_cons","Income_Effect",0.00116234441717176
"1101","D4","Belgium","Null","Income_Effect",NA
"1102","D4","Brazil","Null","Income_Effect",NA
"1103","D4","China","Null","Income_Effect",NA
"1104","D4","Germany","Null","Income_Effect",NA
"1105","D4","Denmark","Null","Income_Effect",NA
"1106","D4","Spain","Null","Income_Effect",NA
"1107","D4","Finland","Null","Income_Effect",NA
"1108","D4","France","Null","Income_Effect",NA
"1109","D4","United Kingdom","Null","Income_Effect",NA
"1110","D4","Indonesia","Null","Income_Effect",NA
"1111","D4","India","Null","Income_Effect",NA
"1112","D4","Ireland","Null","Income_Effect",NA
"1113","D4","Italy","Null","Income_Effect",NA
"1114","D4","Japan","Null","Income_Effect",NA
"1115","D4","Luxembourg","Null","Income_Effect",NA
"1116","D4","Mexico","Null","Income_Effect",NA
"1117","D4","Russian Federation","Null","Income_Effect",NA
"1118","D4","Turkiye","Null","Income_Effect",NA
"1119","D4","United States","Null","Income_Effect",NA
"1120","D4","South Africa","Null","Income_Effect",NA
"1121","D5","Belgium","Explicit","Income_Effect",0.000271164755196677
"1122","D5","Brazil","Explicit","Income_Effect",0.000426678106948226
"1123","D5","China","Explicit","Income_Effect",0.00173696433070558
"1124","D5","Germany","Explicit","Income_Effect",0.00051498786289191
"1125","D5","Denmark","Explicit","Income_Effect",0.00204261457712832
"1126","D5","Spain","Explicit","Income_Effect",0.000259770978001925
"1127","D5","Finland","Explicit","Income_Effect",0.00175563818973647
"1128","D5","France","Explicit","Income_Effect",0.000208243635219485
"1129","D5","United Kingdom","Explicit","Income_Effect",0.000726342804455818
"1130","D5","Indonesia","Explicit","Income_Effect",0.0111480949646671
