"","year","countryname","Group","TotalSub"
"450",2022,"Ireland","Implicit subsidy",2866.66799568673
"451",2022,"Italy","Explicit subsidy (Consumer)",6728.97981390687
"452",2022,"Italy","Explicit subsidy (Producer)",878.669615875035
"453",2022,"Italy","Implicit subsidy",48847.5813638074
"454",2022,"Japan","Explicit subsidy (Consumer)",0
"455",2022,"Japan","Explicit subsidy (Producer)",30140.2780358831
"456",2022,"Japan","Implicit subsidy",250973.895254408
"457",2022,"Luxembourg","Explicit subsidy (Consumer)",158.465538464844
"458",2022,"Luxembourg","Explicit subsidy (Producer)",338.95421157126
"459",2022,"Luxembourg","Implicit subsidy",2707.34781240118
"460",2022,"Mexico","Explicit subsidy (Consumer)",3387.29011272803
"461",2022,"Mexico","Explicit subsidy (Producer)",8177.00273956178
"462",2022,"Mexico","Implicit subsidy",75731.9693367005
"463",2022,"Russian Federation","Explicit subsidy (Consumer)",22068.3615227382
"464",2022,"Russian Federation","Explicit subsidy (Producer)",32393.8851317712
"465",2022,"Russian Federation","Implicit subsidy",318437.206629736
"466",2022,"South Africa","Explicit subsidy (Consumer)",1341.29238440719
"467",2022,"South Africa","Explicit subsidy (Producer)",3261.80833822179
"468",2022,"South Africa","Implicit subsidy",50599.0341241296
"469",2022,"Spain","Explicit subsidy (Consumer)",568.161661888773
"470",2022,"Spain","Explicit subsidy (Producer)",250.412456878995
"471",2022,"Spain","Implicit subsidy",22701.1939534685
"472",2022,"Turkiye","Explicit subsidy (Consumer)",26966.4290181772
"473",2022,"Turkiye","Explicit subsidy (Producer)",22278.2811748562
"474",2022,"Turkiye","Implicit subsidy",84789.6995381703
"475",2022,"United Kingdom","Explicit subsidy (Consumer)",11993.6226185799
"476",2022,"United Kingdom","Explicit subsidy (Producer)",3328.94667921338
"477",2022,"United Kingdom","Implicit subsidy",50353.1466625168
"478",2022,"United States","Explicit subsidy (Consumer)",0
"479",2022,"United States","Explicit subsidy (Producer)",2689.4662730142
"480",2022,"United States","Implicit subsidy",684627.997345382
"481",2023,"Belgium","Explicit subsidy (Consumer)",301.387791027164
"482",2023,"Belgium","Explicit subsidy (Producer)",2254.15084819718
"483",2023,"Belgium","Implicit subsidy",7866.39377428246
"484",2023,"Brazil","Explicit subsidy (Consumer)",0
"485",2023,"Brazil","Explicit subsidy (Producer)",2136.92426841187
"486",2023,"Brazil","Implicit subsidy",56091.5362819447
"487",2023,"China","Explicit subsidy (Consumer)",72659.5602342771
"488",2023,"China","Explicit subsidy (Producer)",13031.4094393512
"489",2023,"China","Implicit subsidy",1884605.57735827
"490",2023,"Denmark","Explicit subsidy (Consumer)",0
"491",2023,"Denmark","Explicit subsidy (Producer)",2181.34636197257
"492",2023,"Denmark","Implicit subsidy",1874.61595157536
"493",2023,"Finland","Explicit subsidy (Consumer)",0
"494",2023,"Finland","Explicit subsidy (Producer)",1399.35100349407
"495",2023,"Finland","Implicit subsidy",131.405366700055
"496",2023,"France","Explicit subsidy (Consumer)",677.209447845533
"497",2023,"France","Explicit subsidy (Producer)",4111.41690578053
"498",2023,"France","Implicit subsidy",33756.8509348782
"499",2023,"Germany","Explicit subsidy (Consumer)",8073.3023220354
"500",2023,"Germany","Explicit subsidy (Producer)",13398.6062144361
"501",2023,"Germany","Implicit subsidy",77136.6857779387
"502",2023,"India","Explicit subsidy (Consumer)",30908.829172126
"503",2023,"India","Explicit subsidy (Producer)",12.1266057922562
"504",2023,"India","Implicit subsidy",286273.909182973
"505",2023,"Indonesia","Explicit subsidy (Consumer)",27783.8567779064
"506",2023,"Indonesia","Explicit subsidy (Producer)",22186.0638369528
"507",2023,"Indonesia","Implicit subsidy",111125.021504019
"508",2023,"Ireland","Explicit subsidy (Consumer)",0
"509",2023,"Ireland","Explicit subsidy (Producer)",73.1747073334827
"510",2023,"Ireland","Implicit subsidy",2930.36655954821
"511",2023,"Italy","Explicit subsidy (Consumer)",0
"512",2023,"Italy","Explicit subsidy (Producer)",4586.72691680591
"513",2023,"Italy","Implicit subsidy",36346.2356815438
"514",2023,"Japan","Explicit subsidy (Consumer)",0
"515",2023,"Japan","Explicit subsidy (Producer)",23082.3262908095
"516",2023,"Japan","Implicit subsidy",220634.988501266
"517",2023,"Luxembourg","Explicit subsidy (Consumer)",100.590169680189
"518",2023,"Luxembourg","Explicit subsidy (Producer)",383.299445342705
"519",2023,"Luxembourg","Implicit subsidy",2774.3216308167
"520",2023,"Mexico","Explicit subsidy (Consumer)",3297.4884475788
"521",2023,"Mexico","Explicit subsidy (Producer)",4273.61990994394
"522",2023,"Mexico","Implicit subsidy",65975.8994782863
"523",2023,"Russian Federation","Explicit subsidy (Consumer)",5885.61027179307
"524",2023,"Russian Federation","Explicit subsidy (Producer)",36020.9968564747
"525",2023,"Russian Federation","Implicit subsidy",318286.715645303
"526",2023,"South Africa","Explicit subsidy (Consumer)",1084.7656339254
"527",2023,"South Africa","Explicit subsidy (Producer)",3293.88999023946
"528",2023,"South Africa","Implicit subsidy",54336.2814095658
"529",2023,"Spain","Explicit subsidy (Consumer)",0
"530",2023,"Spain","Explicit subsidy (Producer)",3271.87247740263
"531",2023,"Spain","Implicit subsidy",22308.779917768
"532",2023,"Turkiye","Explicit subsidy (Consumer)",7549.09561855736
"533",2023,"Turkiye","Explicit subsidy (Producer)",14105.3516485452
"534",2023,"Turkiye","Implicit subsidy",76006.006904748
"535",2023,"United Kingdom","Explicit subsidy (Consumer)",5050.00666937881
"536",2023,"United Kingdom","Explicit subsidy (Producer)",2671.08446067296
"537",2023,"United Kingdom","Implicit subsidy",44170.1502716447
"538",2023,"United States","Explicit subsidy (Consumer)",0
"539",2023,"United States","Explicit subsidy (Producer)",3095.55207077285
"540",2023,"United States","Implicit subsidy",713980.5522824
"541",2024,"Belgium","Explicit subsidy (Consumer)",191.520739716642
"542",2024,"Belgium","Explicit subsidy (Producer)",1799.28962344212
"543",2024,"Belgium","Implicit subsidy",7741.3631559252
"544",2024,"Brazil","Explicit subsidy (Consumer)",0
"545",2024,"Brazil","Explicit subsidy (Producer)",2167.73278759248
"546",2024,"Brazil","Implicit subsidy",54730.8959947358
"547",2024,"China","Explicit subsidy (Consumer)",69143.7552807463
"548",2024,"China","Explicit subsidy (Producer)",3369.12930591676
"549",2024,"China","Implicit subsidy",1951039.24473056
"550",2024,"Denmark","Explicit subsidy (Consumer)",0
"551",2024,"Denmark","Explicit subsidy (Producer)",2223.86151029919
"552",2024,"Denmark","Implicit subsidy",1973.26059084353
"553",2024,"Finland","Explicit subsidy (Consumer)",0
"554",2024,"Finland","Explicit subsidy (Producer)",1415.7814723561
"555",2024,"Finland","Implicit subsidy",129.755849791025
"556",2024,"France","Explicit subsidy (Consumer)",0
"557",2024,"France","Explicit subsidy (Producer)",2983.39325549
"558",2024,"France","Implicit subsidy",32055.8644659661
"559",2024,"Germany","Explicit subsidy (Consumer)",6142.70330236523
"560",2024,"Germany","Explicit subsidy (Producer)",10605.8226269007
"561",2024,"Germany","Implicit subsidy",78637.4643364119
"562",2024,"India","Explicit subsidy (Consumer)",32819.2620277966
"563",2024,"India","Explicit subsidy (Producer)",12.1396129356141
"564",2024,"India","Implicit subsidy",301424.458155543
"565",2024,"Indonesia","Explicit subsidy (Consumer)",22235.4880540453
"566",2024,"Indonesia","Explicit subsidy (Producer)",20583.196608419
"567",2024,"Indonesia","Implicit subsidy",119042.085795489
"568",2024,"Ireland","Explicit subsidy (Consumer)",0
"569",2024,"Ireland","Explicit subsidy (Producer)",74.1224804749952
"570",2024,"Ireland","Implicit subsidy",2958.33421733594
"571",2024,"Italy","Explicit subsidy (Consumer)",0
"572",2024,"Italy","Explicit subsidy (Producer)",3141.91704660697
"573",2024,"Italy","Implicit subsidy",32450.3896284096
"574",2024,"Japan","Explicit subsidy (Consumer)",0
"575",2024,"Japan","Explicit subsidy (Producer)",22354.3542630502
"576",2024,"Japan","Implicit subsidy",211406.590567526
"577",2024,"Luxembourg","Explicit subsidy (Consumer)",90.7743556160788
"578",2024,"Luxembourg","Explicit subsidy (Producer)",373.383789410401
"579",2024,"Luxembourg","Implicit subsidy",2991.1825769819
"580",2024,"Mexico","Explicit subsidy (Consumer)",3403.16063278456
"581",2024,"Mexico","Explicit subsidy (Producer)",4395.33510746012
"582",2024,"Mexico","Implicit subsidy",65967.9794433552
"583",2024,"Russian Federation","Explicit subsidy (Consumer)",5893.38649648369
"584",2024,"Russian Federation","Explicit subsidy (Producer)",36242.0873498914
"585",2024,"Russian Federation","Implicit subsidy",322380.42310015
"586",2024,"South Africa","Explicit subsidy (Consumer)",1007.81485015535
"587",2024,"South Africa","Explicit subsidy (Producer)",3316.33810881952
"588",2024,"South Africa","Implicit subsidy",57040.1866151013
"589",2024,"Spain","Explicit subsidy (Consumer)",0
"590",2024,"Spain","Explicit subsidy (Producer)",2272.53345483001
"591",2024,"Spain","Implicit subsidy",22640.4603526507
"592",2024,"Turkiye","Explicit subsidy (Consumer)",6811.71286866711
"593",2024,"Turkiye","Explicit subsidy (Producer)",12480.0682521323
"594",2024,"Turkiye","Implicit subsidy",75325.8005621734
"595",2024,"United Kingdom","Explicit subsidy (Consumer)",3969.84769773964
"596",2024,"United Kingdom","Explicit subsidy (Producer)",2711.6143381625
"597",2024,"United Kingdom","Implicit subsidy",43352.6376608218
"598",2024,"United States","Explicit subsidy (Consumer)",0
"599",2024,"United States","Explicit subsidy (Producer)",3137.42386070749
"600",2024,"United States","Implicit subsidy",728387.229053508
"601",2025,"Belgium","Explicit subsidy (Consumer)",93.3849567663701
"602",2025,"Belgium","Explicit subsidy (Producer)",1421.51160258389
"603",2025,"Belgium","Implicit subsidy",7923.53244223005
"604",2025,"Brazil","Explicit subsidy (Consumer)",0
"605",2025,"Brazil","Explicit subsidy (Producer)",2210.91667090292
"606",2025,"Brazil","Implicit subsidy",54925.0330125711
"607",2025,"China","Explicit subsidy (Consumer)",67758.7723515169
"608",2025,"China","Explicit subsidy (Producer)",3423.6038457516
"609",2025,"China","Implicit subsidy",2086291.97299769
"610",2025,"Denmark","Explicit subsidy (Consumer)",0
"611",2025,"Denmark","Explicit subsidy (Producer)",2292.38730658589
"612",2025,"Denmark","Implicit subsidy",2072.59564563775
"613",2025,"Finland","Explicit subsidy (Consumer)",0
"614",2025,"Finland","Explicit subsidy (Producer)",1381.97355826263
"615",2025,"Finland","Implicit subsidy",141.792095522439
"616",2025,"France","Explicit subsidy (Consumer)",0
"617",2025,"France","Explicit subsidy (Producer)",2000.74989167681
"618",2025,"France","Implicit subsidy",31869.3181634434
"619",2025,"Germany","Explicit subsidy (Consumer)",4507.571104649
"620",2025,"Germany","Explicit subsidy (Producer)",8133.19931579154
"621",2025,"Germany","Implicit subsidy",81487.1462743929
"622",2025,"India","Explicit subsidy (Consumer)",34845.9111985357
"623",2025,"India","Explicit subsidy (Producer)",12.2520759579939
"624",2025,"India","Implicit subsidy",340945.132055147
"625",2025,"Indonesia","Explicit subsidy (Consumer)",21993.8119656055
"626",2025,"Indonesia","Explicit subsidy (Producer)",20218.271689711
"627",2025,"Indonesia","Implicit subsidy",132705.976848429
"628",2025,"Ireland","Explicit subsidy (Consumer)",0
"629",2025,"Ireland","Explicit subsidy (Producer)",75.070116643279
"630",2025,"Ireland","Implicit subsidy",2875.4455618478
"631",2025,"Italy","Explicit subsidy (Consumer)",0
"632",2025,"Italy","Explicit subsidy (Producer)",1879.2508636921
"633",2025,"Italy","Implicit subsidy",30989.8430434097
"634",2025,"Japan","Explicit subsidy (Consumer)",0
"635",2025,"Japan","Explicit subsidy (Producer)",22319.9460839902
"636",2025,"Japan","Implicit subsidy",213606.58376633
"637",2025,"Luxembourg","Explicit subsidy (Consumer)",82.5477664577471
"638",2025,"Luxembourg","Explicit subsidy (Producer)",365.828501764271
"639",2025,"Luxembourg","Implicit subsidy",3127.50102768475
"640",2025,"Mexico","Explicit subsidy (Consumer)",3412.41647226832
"641",2025,"Mexico","Explicit subsidy (Producer)",4542.18762905822
"642",2025,"Mexico","Implicit subsidy",67921.4119778412
"643",2025,"Russian Federation","Explicit subsidy (Consumer)",5865.22953987132
"644",2025,"Russian Federation","Explicit subsidy (Producer)",36297.2987063335
"645",2025,"Russian Federation","Implicit subsidy",328439.543974231
"646",2025,"South Africa","Explicit subsidy (Consumer)",1015.60630572712
"647",2025,"South Africa","Explicit subsidy (Producer)",3346.66461724423
"648",2025,"South Africa","Implicit subsidy",63222.824735955
"649",2025,"Spain","Explicit subsidy (Consumer)",0
"650",2025,"Spain","Explicit subsidy (Producer)",1394.07161221436
"651",2025,"Spain","Implicit subsidy",23224.6094933332
"652",2025,"Turkiye","Explicit subsidy (Consumer)",6285.20843910668
"653",2025,"Turkiye","Explicit subsidy (Producer)",11266.6141857245
"654",2025,"Turkiye","Implicit subsidy",79325.7739164641
"655",2025,"United Kingdom","Explicit subsidy (Consumer)",3085.10529625892
"656",2025,"United Kingdom","Explicit subsidy (Producer)",2752.1451524258
"657",2025,"United Kingdom","Implicit subsidy",45981.1623031112
"658",2025,"United States","Explicit subsidy (Consumer)",0
"659",2025,"United States","Explicit subsidy (Producer)",3179.66014030557
"660",2025,"United States","Implicit subsidy",750318.688973381
"661",2026,"Belgium","Explicit subsidy (Consumer)",12.7004556301865
"662",2026,"Belgium","Explicit subsidy (Producer)",1091.86750912134
"663",2026,"Belgium","Implicit subsidy",8226.98925587318
"664",2026,"Brazil","Explicit subsidy (Consumer)",0
"665",2026,"Brazil","Explicit subsidy (Producer)",2247.9536569116
"666",2026,"Brazil","Implicit subsidy",55008.0576402148
"667",2026,"China","Explicit subsidy (Consumer)",67361.7458872069
"668",2026,"China","Explicit subsidy (Producer)",3468.92111048935
"669",2026,"China","Implicit subsidy",2188518.04199624
"670",2026,"Denmark","Explicit subsidy (Consumer)",0
"671",2026,"Denmark","Explicit subsidy (Producer)",2335.62099814652
"672",2026,"Denmark","Implicit subsidy",2278.95769984514
"673",2026,"Finland","Explicit subsidy (Consumer)",0
"674",2026,"Finland","Explicit subsidy (Producer)",1387.76907743106
"675",2026,"Finland","Implicit subsidy",153.073375427838
"676",2026,"France","Explicit subsidy (Consumer)",0
"677",2026,"France","Explicit subsidy (Producer)",1180.39356778936
"678",2026,"France","Implicit subsidy",32295.5476949518
"679",2026,"Germany","Explicit subsidy (Consumer)",3197.70737489836
"680",2026,"Germany","Explicit subsidy (Producer)",6069.44637874478
"681",2026,"Germany","Implicit subsidy",83575.944051888
"682",2026,"India","Explicit subsidy (Consumer)",37272.6696814451
"683",2026,"India","Explicit subsidy (Producer)",12.3118027603963
"684",2026,"India","Implicit subsidy",375964.325990824
"685",2026,"Indonesia","Explicit subsidy (Consumer)",21834.2523422748
"686",2026,"Indonesia","Explicit subsidy (Producer)",19797.5955110675
"687",2026,"Indonesia","Implicit subsidy",140488.304418456
"688",2026,"Ireland","Explicit subsidy (Consumer)",0
"689",2026,"Ireland","Explicit subsidy (Producer)",76.0178690879418
"690",2026,"Ireland","Implicit subsidy",2853.84668073991
"691",2026,"Italy","Explicit subsidy (Consumer)",0
"692",2026,"Italy","Explicit subsidy (Producer)",798.52430483241
"693",2026,"Italy","Implicit subsidy",30252.4914168579
"694",2026,"Japan","Explicit subsidy (Consumer)",0
"695",2026,"Japan","Explicit subsidy (Producer)",22732.4711762577
"696",2026,"Japan","Implicit subsidy",214011.402272057
"697",2026,"Luxembourg","Explicit subsidy (Consumer)",75.5497661752459
"698",2026,"Luxembourg","Explicit subsidy (Producer)",364.252037604242
"699",2026,"Luxembourg","Implicit subsidy",3297.35082764311
"700",2026,"Mexico","Explicit subsidy (Consumer)",3459.32861405619
"701",2026,"Mexico","Explicit subsidy (Producer)",4606.82097238836
"702",2026,"Mexico","Implicit subsidy",69609.2056619222
"703",2026,"Russian Federation","Explicit subsidy (Consumer)",5919.59929824
"704",2026,"Russian Federation","Explicit subsidy (Producer)",36819.8213332233
"705",2026,"Russian Federation","Implicit subsidy",331955.842075565
"706",2026,"South Africa","Explicit subsidy (Consumer)",1029.11662113256
"707",2026,"South Africa","Explicit subsidy (Producer)",3407.65296458599
"708",2026,"South Africa","Implicit subsidy",65195.0551630948
"709",2026,"Spain","Explicit subsidy (Consumer)",0
"710",2026,"Spain","Explicit subsidy (Producer)",637.453168958842
"711",2026,"Spain","Implicit subsidy",23483.731804003
"712",2026,"Turkiye","Explicit subsidy (Consumer)",5783.23402128189
"713",2026,"Turkiye","Explicit subsidy (Producer)",10039.6244941356
"714",2026,"Turkiye","Implicit subsidy",82616.6078097591
"715",2026,"United Kingdom","Explicit subsidy (Consumer)",2363.76019899277
"716",2026,"United Kingdom","Explicit subsidy (Producer)",2792.67562102955
"717",2026,"United Kingdom","Implicit subsidy",47368.5480670138
"718",2026,"United States","Explicit subsidy (Consumer)",0
"719",2026,"United States","Explicit subsidy (Producer)",3221.2274940934
"720",2026,"United States","Implicit subsidy",769456.409848988
"721",2027,"Belgium","Explicit subsidy (Consumer)",0
"722",2027,"Belgium","Explicit subsidy (Producer)",943.168812395026
"723",2027,"Belgium","Implicit subsidy",8512.62362669908
"724",2027,"Brazil","Explicit subsidy (Consumer)",0
"725",2027,"Brazil","Explicit subsidy (Producer)",2282.99798342573
"726",2027,"Brazil","Implicit subsidy",55119.2938804264
"727",2027,"China","Explicit subsidy (Consumer)",69017.934680411
"728",2027,"China","Explicit subsidy (Producer)",3511.45012396265
"729",2027,"China","Implicit subsidy",2284649.51921819
"730",2027,"Denmark","Explicit subsidy (Consumer)",0
"731",2027,"Denmark","Explicit subsidy (Producer)",2422.00150089332
"732",2027,"Denmark","Implicit subsidy",2499.79318306227
"733",2027,"Finland","Explicit subsidy (Consumer)",0
"734",2027,"Finland","Explicit subsidy (Producer)",1407.5851418314
"735",2027,"Finland","Implicit subsidy",164.081623477414
"736",2027,"France","Explicit subsidy (Consumer)",0
"737",2027,"France","Explicit subsidy (Producer)",805.854203815705
"738",2027,"France","Implicit subsidy",33493.549439745
"739",2027,"Germany","Explicit subsidy (Consumer)",2598.92382136465
"740",2027,"Germany","Explicit subsidy (Producer)",5129.78962407961
"741",2027,"Germany","Implicit subsidy",85394.7622227559
"742",2027,"India","Explicit subsidy (Consumer)",40993.3272517688
"743",2027,"India","Explicit subsidy (Producer)",12.3553774957451
"744",2027,"India","Implicit subsidy",412775.985448539
"745",2027,"Indonesia","Explicit subsidy (Consumer)",21830.1221810805
"746",2027,"Indonesia","Explicit subsidy (Producer)",20074.8206986526
"747",2027,"Indonesia","Implicit subsidy",148587.778930777
"748",2027,"Ireland","Explicit subsidy (Consumer)",0
"749",2027,"Ireland","Explicit subsidy (Producer)",76.965748494163
"750",2027,"Ireland","Implicit subsidy",2906.02431878478
"751",2027,"Italy","Explicit subsidy (Consumer)",0
"752",2027,"Italy","Explicit subsidy (Producer)",315.179790757869
"753",2027,"Italy","Implicit subsidy",30220.8175761095
"754",2027,"Japan","Explicit subsidy (Consumer)",0
"755",2027,"Japan","Explicit subsidy (Producer)",23875.2484154955
"756",2027,"Japan","Implicit subsidy",215558.196151645
"757",2027,"Luxembourg","Explicit subsidy (Consumer)",72.9026586731835
"758",2027,"Luxembourg","Explicit subsidy (Producer)",375.850427922907
"759",2027,"Luxembourg","Implicit subsidy",3460.07426541606
"760",2027,"Mexico","Explicit subsidy (Consumer)",3531.20313875071
"761",2027,"Mexico","Explicit subsidy (Producer)",4636.62843122038
"762",2027,"Mexico","Implicit subsidy",71497.2019734954
"763",2027,"Russian Federation","Explicit subsidy (Consumer)",6076.66937546679
"764",2027,"Russian Federation","Explicit subsidy (Producer)",37950.591864318
"765",2027,"Russian Federation","Implicit subsidy",333576.595290774
"766",2027,"South Africa","Explicit subsidy (Consumer)",1054.71276638891
"767",2027,"South Africa","Explicit subsidy (Producer)",3520.6161479251
"768",2027,"South Africa","Implicit subsidy",66856.9975960685
"769",2027,"Spain","Explicit subsidy (Consumer)",0
"770",2027,"Spain","Explicit subsidy (Producer)",289.178981724143
"771",2027,"Spain","Implicit subsidy",23674.0717918703
"772",2027,"Turkiye","Explicit subsidy (Consumer)",5573.41961033236
"773",2027,"Turkiye","Explicit subsidy (Producer)",9534.17722863492
"774",2027,"Turkiye","Implicit subsidy",86063.0091674432
"775",2027,"United Kingdom","Explicit subsidy (Consumer)",2029.8443300975
"776",2027,"United Kingdom","Explicit subsidy (Producer)",2833.2062748474
"777",2027,"United Kingdom","Implicit subsidy",48880.200640714
"778",2027,"United States","Explicit subsidy (Consumer)",0
"779",2027,"United States","Explicit subsidy (Producer)",3262.48158496694
"780",2027,"United States","Implicit subsidy",786886.207651897
"781",2028,"Belgium","Explicit subsidy (Consumer)",0
"782",2028,"Belgium","Explicit subsidy (Producer)",802.201350602292
"783",2028,"Belgium","Implicit subsidy",8787.56529362211
"784",2028,"Brazil","Explicit subsidy (Consumer)",0
"785",2028,"Brazil","Explicit subsidy (Producer)",2317.58337706571
"786",2028,"Brazil","Implicit subsidy",55252.853993397
"787",2028,"China","Explicit subsidy (Consumer)",69704.0369755569
"788",2028,"China","Explicit subsidy (Producer)",3553.2479125621
"789",2028,"China","Implicit subsidy",2379257.6217859
"790",2028,"Denmark","Explicit subsidy (Consumer)",0
"791",2028,"Denmark","Explicit subsidy (Producer)",2460.00706805599
"792",2028,"Denmark","Implicit subsidy",2733.08124685385
"793",2028,"Finland","Explicit subsidy (Consumer)",0
"794",2028,"Finland","Explicit subsidy (Producer)",1425.43438787778
"795",2028,"Finland","Implicit subsidy",179.892823400791
"796",2028,"France","Explicit subsidy (Consumer)",0
"797",2028,"France","Explicit subsidy (Producer)",457.430599941997
"798",2028,"France","Implicit subsidy",34729.0664973028
"799",2028,"Germany","Explicit subsidy (Consumer)",2053.41949070002
"800",2028,"Germany","Explicit subsidy (Producer)",4205.48455223101
"801",2028,"Germany","Implicit subsidy",86768.1346205533
"802",2028,"India","Explicit subsidy (Consumer)",43757.903625041
"803",2028,"India","Explicit subsidy (Producer)",12.3883714628054
"804",2028,"India","Implicit subsidy",449323.696387128
"805",2028,"Indonesia","Explicit subsidy (Consumer)",21697.2659617702
"806",2028,"Indonesia","Explicit subsidy (Producer)",20178.5557394614
"807",2028,"Indonesia","Implicit subsidy",156741.285876288
"808",2028,"Ireland","Explicit subsidy (Consumer)",0
"809",2028,"Ireland","Explicit subsidy (Producer)",77.9136239245966
"810",2028,"Ireland","Implicit subsidy",2955.67815483285
"811",2028,"Italy","Explicit subsidy (Consumer)",0
"812",2028,"Italy","Explicit subsidy (Producer)",35.4407621605238
"813",2028,"Italy","Implicit subsidy",29929.0658065159
"814",2028,"Japan","Explicit subsidy (Consumer)",0
"815",2028,"Japan","Explicit subsidy (Producer)",24683.4684228051
"816",2028,"Japan","Implicit subsidy",217389.74126895
"817",2028,"Luxembourg","Explicit subsidy (Consumer)",70.2494388353477
"818",2028,"Luxembourg","Explicit subsidy (Producer)",381.98595232685
"819",2028,"Luxembourg","Implicit subsidy",3623.50965186077
"820",2028,"Mexico","Explicit subsidy (Consumer)",3580.17089856292
"821",2028,"Mexico","Explicit subsidy (Producer)",4667.38210998653
"822",2028,"Mexico","Implicit subsidy",73354.9425678153
"823",2028,"Russian Federation","Explicit subsidy (Consumer)",6144.60648321251
"824",2028,"Russian Federation","Explicit subsidy (Producer)",38592.840178228
"825",2028,"Russian Federation","Implicit subsidy",334885.013809448
"826",2028,"South Africa","Explicit subsidy (Consumer)",1052.76227156955
"827",2028,"South Africa","Explicit subsidy (Producer)",3488.36841152076
"828",2028,"South Africa","Implicit subsidy",68269.4191098517
"829",2028,"Spain","Explicit subsidy (Consumer)",0
"830",2028,"Spain","Explicit subsidy (Producer)",275.361723606225
"831",2028,"Spain","Implicit subsidy",23547.4440642596
"832",2028,"Turkiye","Explicit subsidy (Consumer)",5438.86354641853
"833",2028,"Turkiye","Explicit subsidy (Producer)",9215.29781082258
"834",2028,"Turkiye","Implicit subsidy",89612.7069804783
"835",2028,"United Kingdom","Explicit subsidy (Consumer)",1723.15473690604
"836",2028,"United Kingdom","Explicit subsidy (Producer)",2873.73693839343
"837",2028,"United Kingdom","Implicit subsidy",50347.2458285473
"838",2028,"United States","Explicit subsidy (Consumer)",0
"839",2028,"United States","Explicit subsidy (Producer)",3303.54517103322
"840",2028,"United States","Implicit subsidy",802909.237418842
"841",2029,"Belgium","Explicit subsidy (Consumer)",0
"842",2029,"Belgium","Explicit subsidy (Producer)",726.737049808624
"843",2029,"Belgium","Implicit subsidy",9090.05461581186
"844",2029,"Brazil","Explicit subsidy (Consumer)",0
"845",2029,"Brazil","Explicit subsidy (Producer)",2352.02039075585
"846",2029,"Brazil","Implicit subsidy",55449.936744723
"847",2029,"China","Explicit subsidy (Consumer)",70401.4736718168
"848",2029,"China","Explicit subsidy (Producer)",3594.83971389741
"849",2029,"China","Implicit subsidy",2476132.13963483
"850",2029,"Denmark","Explicit subsidy (Consumer)",0
"851",2029,"Denmark","Explicit subsidy (Producer)",2489.77063327377
"852",2029,"Denmark","Implicit subsidy",2981.90209322833
"853",2029,"Finland","Explicit subsidy (Consumer)",0
"854",2029,"Finland","Explicit subsidy (Producer)",1444.05884957929
"855",2029,"Finland","Implicit subsidy",201.144106881473
"856",2029,"France","Explicit subsidy (Consumer)",0
"857",2029,"France","Explicit subsidy (Producer)",271.888733191465
"858",2029,"France","Implicit subsidy",36113.1495277878
"859",2029,"Germany","Explicit subsidy (Consumer)",1760.92482812493
"860",2029,"Germany","Explicit subsidy (Producer)",3701.78965447088
"861",2029,"Germany","Implicit subsidy",87976.1064028401
"862",2029,"India","Explicit subsidy (Consumer)",45796.0605079307
"863",2029,"India","Explicit subsidy (Producer)",12.4198729260441
"864",2029,"India","Implicit subsidy",486089.934711806
"865",2029,"Indonesia","Explicit subsidy (Consumer)",21790.941790273
"866",2029,"Indonesia","Explicit subsidy (Producer)",20449.0694018755
"867",2029,"Indonesia","Implicit subsidy",164985.030968489
"868",2029,"Ireland","Explicit subsidy (Consumer)",0
"869",2029,"Ireland","Explicit subsidy (Producer)",78.8615379073931
"870",2029,"Ireland","Implicit subsidy",3030.31593252544
"871",2029,"Italy","Explicit subsidy (Consumer)",0
"872",2029,"Italy","Explicit subsidy (Producer)",35.8926362227007
"873",2029,"Italy","Implicit subsidy",29743.4903605402
"874",2029,"Japan","Explicit subsidy (Consumer)",0
"875",2029,"Japan","Explicit subsidy (Producer)",25107.1173350659
"876",2029,"Japan","Implicit subsidy",219346.863243654
"877",2029,"Luxembourg","Explicit subsidy (Consumer)",68.6509664739021
"878",2029,"Luxembourg","Explicit subsidy (Producer)",385.58245022424
"879",2029,"Luxembourg","Implicit subsidy",3796.39776903694
"880",2029,"Mexico","Explicit subsidy (Consumer)",3632.46476724569
"881",2029,"Mexico","Explicit subsidy (Producer)",4700.5433408702
"882",2029,"Mexico","Implicit subsidy",75091.2969272747
"883",2029,"Russian Federation","Explicit subsidy (Consumer)",6159.76902537772
"884",2029,"Russian Federation","Explicit subsidy (Producer)",38924.7952132788
"885",2029,"Russian Federation","Implicit subsidy",335165.627956682
"886",2029,"South Africa","Explicit subsidy (Consumer)",1022.13040885561
"887",2029,"South Africa","Explicit subsidy (Producer)",3332.1540906365
"888",2029,"South Africa","Implicit subsidy",69665.5826170975
"889",2029,"Spain","Explicit subsidy (Consumer)",0
"890",2029,"Spain","Explicit subsidy (Producer)",276.658800679592
"891",2029,"Spain","Implicit subsidy",23636.1088524151
"892",2029,"Turkiye","Explicit subsidy (Consumer)",5361.62163917622
"893",2029,"Turkiye","Explicit subsidy (Producer)",9036.45740137852
"894",2029,"Turkiye","Implicit subsidy",93268.3534599362
"895",2029,"United Kingdom","Explicit subsidy (Consumer)",1557.26260412237
"896",2029,"United Kingdom","Explicit subsidy (Producer)",2914.26766359864
